2019-11-27 16:01:18.986 +02:00 [INF] Application starting up!
2019-11-27 16:01:31.803 +02:00 [WRN] Failed to determine the https port for redirect.
2019-11-27 18:47:44.861 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 87.0983 ms
2019-11-27 18:47:44.872 +02:00 [INF] HTTP GET /notification?id=rjefa0ZCfi5b8aG0hNDdJg responded 101 in 1597.9948 ms
2019-11-27 18:47:45.365 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6589 ms
2019-11-27 18:47:45.621 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4882 ms
2019-11-27 18:47:45.648 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8717 ms
2019-11-27 18:47:46.581 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 26.7894 ms
2019-11-27 18:47:46.596 +02:00 [INF] HTTP GET /notification?id=OEMOyG2a8h3KJ2LQVpKYog responded 101 in 1126.171 ms
2019-11-27 18:47:46.847 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5422 ms
2019-11-27 18:47:47.027 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4364 ms
2019-11-27 18:47:47.039 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.3321 ms
2019-11-27 18:47:49.016 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=f157590f-1c05-4e44-9d71-e7c21a141e16 responded 200 in 19.078 ms
2019-11-27 18:47:52.320 +02:00 [INF] Status of email with id f157590f-1c05-4e44-9d71-e7c21a141e16 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:47:52. From status: NotReviewed to status: New.
2019-11-27 18:47:52.335 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=f157590f-1c05-4e44-9d71-e7c21a141e16&status=New responded 200 in 24.0074 ms
2019-11-27 18:47:52.505 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 127.5183 ms
2019-11-27 18:47:52.526 +02:00 [INF] HTTP GET /notification?id=FcczBwFV2eRBtl2RuEVEyw responded 101 in 5647.9248 ms
2019-11-27 18:47:53.173 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5201 ms
2019-11-27 18:47:53.469 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4133 ms
2019-11-27 18:47:53.477 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7384 ms
2019-11-27 18:47:55.188 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=87e8bf21-e2a0-4701-94c3-64a782629bd4 responded 200 in 17.2636 ms
2019-11-27 18:47:59.256 +02:00 [INF] HTTP GET /Email/SetToEnableAsync?id=87e8bf21-e2a0-4701-94c3-64a782629bd4 responded 200 in 31.7954 ms
2019-11-27 18:48:01.162 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 43.5586 ms
2019-11-27 18:48:01.174 +02:00 [INF] HTTP GET /notification?id=iAql0xldVnfu1IOlvVcWrw responded 101 in 7868.534 ms
2019-11-27 18:48:01.449 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.492 ms
2019-11-27 18:48:01.623 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3201 ms
2019-11-27 18:48:01.636 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5965 ms
2019-11-27 18:48:04.739 +02:00 [INF] HTTP GET /Home/Dashboard responded 200 in 76.347 ms
2019-11-27 18:48:04.751 +02:00 [INF] HTTP GET /notification?id=8vWkUUp6_FDPplZXXCXD4Q responded 101 in 3283.1684 ms
2019-11-27 18:48:05.121 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 3.1013 ms
2019-11-27 18:48:05.272 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 0.4409 ms
2019-11-27 18:48:05.282 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6326 ms
2019-11-27 18:48:09.185 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 73.3279 ms
2019-11-27 18:48:09.195 +02:00 [INF] HTTP GET /notification?id=z19mUkk-spZRUUvpewDgng responded 101 in 4054.162 ms
2019-11-27 18:48:09.764 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4919 ms
2019-11-27 18:48:10.011 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.0399 ms
2019-11-27 18:48:10.045 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9565 ms
2019-11-27 18:48:12.787 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=405a8b96-fabc-465d-8471-179f2745af93 responded 200 in 14.7864 ms
2019-11-27 18:48:34.524 +02:00 [INF] HTTP POST /Application/CreateAsync responded 200 in 60.1209 ms
2019-11-27 18:48:34.547 +02:00 [INF] Status of email with id 405a8b96-fabc-465d-8471-179f2745af93 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:48:34. From status: New to status: Open.
2019-11-27 18:48:34.557 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=405a8b96-fabc-465d-8471-179f2745af93&status=Open responded 200 in 18.6536 ms
2019-11-27 18:48:34.656 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 47.9829 ms
2019-11-27 18:48:34.666 +02:00 [INF] HTTP GET /notification?id=qjENrTclxzpXyF7SK5CKzg responded 101 in 24774.6776 ms
2019-11-27 18:48:35.006 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.8883 ms
2019-11-27 18:48:35.181 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 2.7191 ms
2019-11-27 18:48:35.192 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.1211 ms
2019-11-27 18:48:36.027 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 73.7402 ms
2019-11-27 18:48:36.035 +02:00 [INF] HTTP GET /notification?id=FhPCxkF_dzBvA__R6rQ1mA responded 101 in 1006.6406 ms
2019-11-27 18:48:36.609 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 2.5001 ms
2019-11-27 18:48:36.868 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4367 ms
2019-11-27 18:48:36.886 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7209 ms
2019-11-27 18:48:38.194 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=7c394a2b-0dba-4114-90c5-91898fbad1aa responded 200 in 9.6738 ms
2019-11-27 18:48:47.903 +02:00 [INF] HTTP POST /Application/CreateAsync responded 200 in 13.8162 ms
2019-11-27 18:48:47.923 +02:00 [INF] Status of email with id 7c394a2b-0dba-4114-90c5-91898fbad1aa has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:48:47. From status: New to status: Open.
2019-11-27 18:48:47.933 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=7c394a2b-0dba-4114-90c5-91898fbad1aa&status=Open responded 200 in 17.6907 ms
2019-11-27 18:48:48.013 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 50.6183 ms
2019-11-27 18:48:48.025 +02:00 [INF] HTTP GET /notification?id=UbSjnYoA0bSYOW9A_cXhFg responded 101 in 11285.0752 ms
2019-11-27 18:48:48.322 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5204 ms
2019-11-27 18:48:48.509 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3147 ms
2019-11-27 18:48:48.527 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.2685 ms
2019-11-27 18:48:49.288 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 75.0273 ms
2019-11-27 18:48:49.308 +02:00 [INF] HTTP GET /notification?id=RUzGOE6K-qfxDWCptxCslw responded 101 in 950.6023 ms
2019-11-27 18:48:49.847 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5159 ms
2019-11-27 18:48:50.078 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.0849 ms
2019-11-27 18:48:50.093 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.712 ms
2019-11-27 18:48:50.648 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 21.21 ms
2019-11-27 18:48:50.661 +02:00 [INF] HTTP GET /notification?id=v0F7AzXMGt4Pz_cZODWqEA responded 101 in 704.0789 ms
2019-11-27 18:48:50.943 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4983 ms
2019-11-27 18:48:51.082 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4415 ms
2019-11-27 18:48:51.094 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8108 ms
2019-11-27 18:48:52.214 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=f413815b-03ad-48ca-a905-6cb2aa6b6840 responded 200 in 16.6491 ms
2019-11-27 18:49:01.375 +02:00 [INF] Status of email with id f413815b-03ad-48ca-a905-6cb2aa6b6840 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:49:01. From status: NotReviewed to status: New.
2019-11-27 18:49:01.391 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=f413815b-03ad-48ca-a905-6cb2aa6b6840&status=New responded 200 in 26.2617 ms
2019-11-27 18:49:01.573 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 149.7305 ms
2019-11-27 18:49:01.582 +02:00 [INF] HTTP GET /notification?id=otygD_9EyGbimo8Pcii15w responded 101 in 10623.3721 ms
2019-11-27 18:49:02.259 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5068 ms
2019-11-27 18:49:02.557 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.413 ms
2019-11-27 18:49:02.570 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6152 ms
2019-11-27 18:49:03.506 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 92.0208 ms
2019-11-27 18:49:03.517 +02:00 [INF] HTTP GET /notification?id=mKnb-iZMySE4W1t9ZQYZwA responded 101 in 1146.7821 ms
2019-11-27 18:49:04.144 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.555 ms
2019-11-27 18:49:04.607 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3912 ms
2019-11-27 18:49:04.621 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7602 ms
2019-11-27 18:49:06.041 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=87698d7f-6bed-4fbe-9e61-981296dc6830 responded 200 in 6.9441 ms
2019-11-27 18:49:26.530 +02:00 [INF] HTTP POST /Application/CreateAsync responded 200 in 10.5018 ms
2019-11-27 18:49:26.557 +02:00 [INF] Status of email with id 87698d7f-6bed-4fbe-9e61-981296dc6830 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:49:26. From status: New to status: Open.
2019-11-27 18:49:26.564 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=87698d7f-6bed-4fbe-9e61-981296dc6830&status=Open responded 200 in 21.3911 ms
2019-11-27 18:49:26.655 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 63.9527 ms
2019-11-27 18:49:26.665 +02:00 [INF] HTTP GET /notification?id=Xu6tFmmCsvR14CafSXPFig responded 101 in 22411.5151 ms
2019-11-27 18:49:27.113 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4807 ms
2019-11-27 18:49:27.282 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4237 ms
2019-11-27 18:49:27.294 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5898 ms
2019-11-27 18:49:33.856 +02:00 [INF] HTTP GET /Home/Dashboard responded 200 in 67.6759 ms
2019-11-27 18:49:33.868 +02:00 [INF] HTTP GET /notification?id=GokRkyNMeqPSuTRuDYH2IA responded 101 in 6729.9385 ms
2019-11-27 18:49:34.125 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4522 ms
2019-11-27 18:49:34.439 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 0.4478 ms
2019-11-27 18:49:34.447 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.977 ms
2019-11-27 18:51:15.238 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 85.4833 ms
2019-11-27 18:51:15.251 +02:00 [INF] HTTP GET /notification?id=8B6DtYv3NYoDKz3BVj3nGQ responded 101 in 101105.3397 ms
2019-11-27 18:51:15.776 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.871 ms
2019-11-27 18:51:16.140 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5147 ms
2019-11-27 18:51:16.160 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.3685 ms
2019-11-27 18:51:17.646 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=405a8b96-fabc-465d-8471-179f2745af93 responded 200 in 16.5469 ms
2019-11-27 18:52:31.381 +02:00 [INF] Status of email with id 405a8b96-fabc-465d-8471-179f2745af93 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:52:31. From status: Open to status: Closed.
2019-11-27 18:52:31.390 +02:00 [INF] HTTP GET /Application/ChangeStatusAsync?id=405a8b96-fabc-465d-8471-179f2745af93&appStatus=Accepted responded 200 in 91.1848 ms
2019-11-27 18:52:31.532 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Closed responded 200 in 108.6413 ms
2019-11-27 18:52:31.548 +02:00 [INF] HTTP GET /notification?id=wp85XfIs--n7FRLagJE-EQ responded 101 in 75693.3716 ms
2019-11-27 18:52:31.899 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.5895 ms
2019-11-27 18:52:32.093 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.465 ms
2019-11-27 18:52:32.110 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 3.136 ms
2019-11-27 18:52:41.895 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 20.8801 ms
2019-11-27 18:52:41.916 +02:00 [INF] HTTP GET /notification?id=o1YqnLZC-yD0qkXWWjLZJw responded 101 in 10000.6969 ms
2019-11-27 18:52:42.211 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5741 ms
2019-11-27 18:52:42.381 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3642 ms
2019-11-27 18:52:42.395 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6875 ms
2019-11-27 18:52:43.224 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 83.6654 ms
2019-11-27 18:52:43.232 +02:00 [INF] HTTP GET /notification?id=mcAHcxYLy0BjRUW3NuT2jA responded 101 in 999.6785 ms
2019-11-27 18:52:43.861 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6552 ms
2019-11-27 18:52:44.150 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3066 ms
2019-11-27 18:52:44.162 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6341 ms
2019-11-27 18:52:46.512 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 44.9186 ms
2019-11-27 18:52:46.523 +02:00 [INF] HTTP GET /notification?id=i5bPZhRyCTHz8CYMinDoDg responded 101 in 2517.5163 ms
2019-11-27 18:52:46.803 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.026 ms
2019-11-27 18:52:46.989 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 5.6952 ms
2019-11-27 18:52:47.008 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6564 ms
2019-11-27 18:54:36.926 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 463.5365 ms
2019-11-27 18:54:36.943 +02:00 [INF] HTTP GET /notification?id=eJfJ_L0eCsWQhfvx6AHbzw responded 101 in 110104.8372 ms
2019-11-27 18:54:38.362 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5403 ms
2019-11-27 18:54:39.141 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.9008 ms
2019-11-27 18:54:39.356 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 14.5236 ms
2019-11-27 18:54:40.531 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=d68ad999-034a-4cd9-b236-68e60f6c905a responded 200 in 24.1536 ms
2019-11-27 18:54:42.005 +02:00 [INF] Status of email with id d68ad999-034a-4cd9-b236-68e60f6c905a has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:54:42. From status: NotReviewed to status: New.
2019-11-27 18:54:42.023 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=d68ad999-034a-4cd9-b236-68e60f6c905a&status=New responded 200 in 36.9721 ms
2019-11-27 18:54:42.263 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 201.1253 ms
2019-11-27 18:54:42.271 +02:00 [INF] HTTP GET /notification?id=WoWrALJKhcjPXaxacvWszg responded 101 in 3425.0755 ms
2019-11-27 18:54:43.360 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 2.7324 ms
2019-11-27 18:54:44.034 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4418 ms
2019-11-27 18:54:44.103 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 12.4429 ms
2019-11-27 18:54:45.413 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=11347dc4-0a4d-47cf-a900-569935ca3e4e responded 200 in 12.6663 ms
2019-11-27 18:55:01.921 +02:00 [INF] HTTP POST /Application/CreateAsync responded 200 in 39.0523 ms
2019-11-27 18:55:01.953 +02:00 [INF] Status of email with id 11347dc4-0a4d-47cf-a900-569935ca3e4e has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:55:01. From status: New to status: Open.
2019-11-27 18:55:01.960 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=11347dc4-0a4d-47cf-a900-569935ca3e4e&status=Open responded 200 in 22.5069 ms
2019-11-27 18:55:02.120 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 125.4558 ms
2019-11-27 18:55:02.140 +02:00 [INF] HTTP GET /notification?id=d8DySadyTENiyYMx-kpTNA responded 101 in 18609.871 ms
2019-11-27 18:55:02.848 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5308 ms
2019-11-27 18:55:03.047 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.5079 ms
2019-11-27 18:55:03.077 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8065 ms
2019-11-27 18:55:08.029 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 101.3898 ms
2019-11-27 18:55:08.038 +02:00 [INF] HTTP GET /notification?id=xDIb3tksu3t1S0UgE4fEUg responded 101 in 5173.7027 ms
2019-11-27 18:55:08.760 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.5164 ms
2019-11-27 18:55:09.067 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.7503 ms
2019-11-27 18:55:09.089 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.6888 ms
2019-11-27 18:55:10.206 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=860182a6-becc-4a9f-9bf7-7e2d761369f4 responded 200 in 12.4937 ms
2019-11-27 18:55:16.020 +02:00 [INF] HTTP GET /Email/SetToEnableAsync?id=860182a6-becc-4a9f-9bf7-7e2d761369f4 responded 200 in 7.6968 ms
2019-11-27 18:55:16.968 +02:00 [INF] HTTP GET /notification?id=ySr1e1E9upRjKRj3LthvZQ responded 101 in 8057.8149 ms
2019-11-27 18:55:16.969 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 120.2937 ms
2019-11-27 18:55:17.615 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6081 ms
2019-11-27 18:55:17.978 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.6285 ms
2019-11-27 18:55:18.005 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.0635 ms
2019-11-27 18:55:22.612 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 64.0953 ms
2019-11-27 18:55:22.626 +02:00 [INF] HTTP GET /notification?id=XUmgSGQKw6UMD70vqOGcbQ responded 101 in 4839.3778 ms
2019-11-27 18:55:23.154 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.538 ms
2019-11-27 18:55:23.428 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.2175 ms
2019-11-27 18:55:23.444 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 6.5695 ms
2019-11-27 18:55:31.202 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=6dae619c-a9e1-4ef9-b9c3-2c09cefd7911 responded 200 in 12.535 ms
2019-11-27 18:55:40.259 +02:00 [INF] HTTP GET /Email/SetToEnableAsync?id=6dae619c-a9e1-4ef9-b9c3-2c09cefd7911 responded 200 in 17.6049 ms
2019-11-27 18:55:41.909 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=6dae619c-a9e1-4ef9-b9c3-2c09cefd7911 responded 200 in 14.7483 ms
2019-11-27 18:55:44.018 +02:00 [INF] Status of email with id 6dae619c-a9e1-4ef9-b9c3-2c09cefd7911 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:55:44. From status: Open to status: Closed.
2019-11-27 18:55:44.025 +02:00 [INF] HTTP GET /Application/ChangeStatusAsync?id=6dae619c-a9e1-4ef9-b9c3-2c09cefd7911&appStatus=Accepted responded 200 in 32.4816 ms
2019-11-27 18:55:44.159 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Closed responded 200 in 96.2548 ms
2019-11-27 18:55:44.177 +02:00 [INF] HTTP GET /notification?id=0rfHl64MaPBKYhnrIg4j7A responded 101 in 20975.9236 ms
2019-11-27 18:55:44.622 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.0826 ms
2019-11-27 18:55:44.934 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.9618 ms
2019-11-27 18:55:44.974 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.4893 ms
2019-11-27 18:55:47.350 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 54.2639 ms
2019-11-27 18:55:47.366 +02:00 [INF] HTTP GET /notification?id=b39TEOBWiOp3m2K17EHlYQ responded 101 in 2727.0429 ms
2019-11-27 18:55:47.747 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4752 ms
2019-11-27 18:55:47.948 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5664 ms
2019-11-27 18:55:47.967 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8613 ms
2019-11-27 18:55:48.690 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=14cc60c1-b156-4342-9c9c-701d8b031dcb responded 200 in 7.1512 ms
2019-11-27 18:55:53.716 +02:00 [INF] Status of email with id 14cc60c1-b156-4342-9c9c-701d8b031dcb has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:55:53. From status: Open to status: Closed.
2019-11-27 18:55:53.752 +02:00 [INF] HTTP GET /Application/ChangeStatusAsync?id=14cc60c1-b156-4342-9c9c-701d8b031dcb&appStatus=Accepted responded 200 in 54.659 ms
2019-11-27 18:55:53.905 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Closed responded 200 in 105.3178 ms
2019-11-27 18:55:53.921 +02:00 [INF] HTTP GET /notification?id=EVhqmwqdU7zdiGy2VSNoMA responded 101 in 6134.7166 ms
2019-11-27 18:55:54.382 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4091 ms
